lang_iso_code,concept_id,ortho_form,raw_ipa,next_step
rus,250,помощь,pɔˑməʃʲː,validate
rus,251,друг,druˑk,validate
rus,252,приятель,prʲijaˑtʲɪl,validate
rus,253,дело,dʲeˑɫə,validate
rus,254,количество,kɐliˑt͡ʃʲɪstvə,validate
rus,255,вид,vʲiˑt,validate
rus,256,кусок,kusɔˑk,validate
rus,257,часть,t͡ʃəstʲ,validate
rus,258,половина,pəɫɐvʲiˑnə,validate
rus,259,круг,kruˑk,validate
rus,260,крест,krʲeˑst,validate
rus,261,линия,liˑnʲijə,validate
rus,262,черта,t͡ʃʲɪrtaˑ,validate
rus,263,промежуток,prəmʲɪʒuˑtək,validate
rus,264,расстояние,rəsstɐjaˑnʲijə,validate
rus,265,местность,mʲeˑstnəstʲ,validate
rus,266,пространство,prɐstraˑnstvə,validate
rus,267,место,mʲeˑstə,validate
rus,268,сторона,stərɐnaˑ,validate
rus,269,середина,sʲɪrʲɪdʲiˑnə,validate
rus,270,предмет,prʲɪdmʲeˑt,validate
rus,271,вещь,vʲeˑʃʲː,validate
rus,272,край,krəj,validate
rus,273,ребро,rʲɪbrɔˑ,validate
rus,274,угол,uˑɡəɫ,validate
rus,275,кончик,kɔˑnt͡ʃʲik,validate
rus,276,конец,kɐnʲeˑt͡s,validate
rus,277,дыра,dɨraˑ,validate
rus,278,угол,uˑɡəɫ,validate
rus,279,узор,uzɔˑr,validate
rus,280,размер,rɐzmʲeˑr,validate
rus,281,длина,dlinaˑ,validate
rus,282,высота,vɨsɐtaˑ,validate
rus,283,вес,vʲeˑs,validate
rus,284,количество,kɐliˑt͡ʃʲɪstvə,validate
rus,285,куча,kuˑt͡ʃə,validate
rus,286,ряд,rʲaˑt,validate
rus,287,лодка,ɫɔˑdkə,validate
rus,288,весло,vʲɪsɫɔˑ,validate
rus,289,сани,saˑnʲi,validate
rus,290,лыжа,ɫɨˑʒə,validate
rus,291,костер,kɐstʲor,validate
rus,292,тяжесть,tʲaˑʒəstʲ,validate
rus,293,ход,xɔˑt,validate
rus,294,шаг,ʃaˑk,validate
rus,295,север,sʲeˑvʲɪr,validate
rus,296,юг,juˑk,validate
rus,297,запад,zaˑpət,validate
rus,298,восток,vɐstɔˑk,validate
rus,299,древесина,drʲɪvʲɪsʲiˑnə,validate
rus,300,доска,dɐskaˑ,validate
rus,301,плита,plitaˑ,validate
rus,302,подпорка,pɐdpɔˑrkə,validate
rus,303,жердь,ʒərtʲ,validate
rus,304,палка,paˑɫkə,validate
rus,305,шест,ʃɛˑst,validate
rus,306,труба,trubaˑ,validate
rus,307,дом,dɔˑm,validate
rus,308,дом,dɔˑm,validate
rus,309,печь,pʲeˑt͡ʃʲ,validate
rus,310,пол,pɔˑɫ,validate
rus,311,стол,stɔˑɫ,validate
rus,312,стул,stuˑɫ,validate
rus,313,колыбель,kəɫɨbʲeˑl,validate
rus,314,постель,pɐstʲeˑl,validate
rus,315,полка,pɔˑɫkə,validate
rus,316,ящик,jaˑʃʲːik,validate
rus,317,окно,ɐknɔˑ,validate
rus,318,дверь,dvʲeˑrʲ,validate
rus,319,ворота,vɐrɔˑtə,validate
rus,320,забор,zɐbɔˑr,validate
rus,321,крыша,krɨˑʃə,validate
rus,322,лестница,leˑstnʲit͡sə,validate
