lang_iso_code,concept_id,ortho_form,raw_ipa,next_step
ekk,353,leib,lʲeib̥,validate
ekk,354,viil,viːl,validate
ekk,354,viilukas,viːlukɑs,validate
ekk,355,rasv,rɑsv,validate
ekk,356,või,vɤi,validate
ekk,357,õli,ɤlʲi,validate
ekk,358,sool,soːl,validate
ekk,359,supp,supː,validate
ekk,360,mesi,mesʲi,validate
ekk,361,piim,piːm,validate
ekk,362,tee,tʲeː,validate
ekk,363,nahk,nɑxk,validate
ekk,364,vill,vilː,validate
ekk,365,kangas,kɑŋk̥ɑs,validate
ekk,366,nõel,nɤel,validate
ekk,367,niit,nʲiːt,validate
ekk,368,nööp,nœːp,validate
ekk,369,sõlm,sɤlm,validate
ekk,370,värv,værv,validate
ekk,371,riided,riːd̥ed̥,validate
ekk,371,riietus,riːetus,validate
ekk,372,särk,særk,validate
ekk,373,krae,krɑe,validate
ekk,374,varrukas,vɑrːukɑs,validate
ekk,375,püksid,pyksʲid̥,validate
ekk,376,vöö,vœː,validate
ekk,377,müts,myts,validate
ekk,378,king,kiŋk̥,validate
ekk,379,saabas,sɑːb̥ɑs,validate
ekk,380,sõrmus,sɤrmus,validate
ekk,381,lint,lʲint,validate
ekk,382,kamm,kɑmː,validate
ekk,383,peegel,peːɡ̥el,validate
ekk,384,rihm,rixm,validate
ekk,385,nöör,nœːr,validate
ekk,386,jalutusrihm,jɑlutusrixm,validate
ekk,387,tekk,tʲekː,validate
ekk,388,padi,pɑd̥i,validate
ekk,389,kalev,kɑlʲev,validate
ekk,390,käterätik,kætʲerætʲik,validate
ekk,391,jõud,jɤud̥,validate
ekk,392,tugevus,tuɡ̥evus,validate
ekk,393,tervis,tʲervis,validate
ekk,394,haigus,hɑiɡ̥us,validate
ekk,395,valu,vɑlu,validate
ekk,396,haav,hɑːv,validate
ekk,397,palavik,pɑlɑvik,validate
ekk,398,ravim,rɑvim,validate
ekk,399,sild,sʲild̥,validate
ekk,400,kaev,kɑev,validate
ekk,401,karjamaa,kɑrjɑmɑː,validate
ekk,402,rada,rɑd̥ɑ,validate
ekk,403,tee,tʲeː,validate
ekk,404,tee,tʲeː,validate
ekk,405,küla,kylɑ,validate
ekk,406,linn,lʲinː,validate
ekk,407,kiri,kiri,validate
ekk,408,raamat,rɑːmɑt,validate
ekk,409,täht,tæxt,validate
ekk,410,ajaleht,ɑjɑlʲext,validate
ekk,411,elu,elu,validate
ekk,412,surm,surm,validate
ekk,413,haud,hɑud̥,validate
ekk,414,kirik,kirik,validate
ekk,415,patt,pɑtː,validate
ekk,416,jumal,jumɑl,validate
ekk,417,tööline,tœːlʲinʲe,validate
ekk,418,ülemus,ylʲemus,validate
ekk,418,juhataja,juhɑtɑjɑ,validate
ekk,419,meister,meistʲer,validate
ekk,420,arst,ɑrst,validate
ekk,421,õpetaja,ɤpetɑjɑ,validate
ekk,422,raha,rɑhɑ,validate
ekk,423,äri,æri,validate
ekk,424,pood,poːd̥,validate
ekk,424,kauplus,kɑuplus,validate
ekk,425,hind,hind̥,validate
ekk,426,kaup,kɑup,validate
ekk,427,tulu,tulu,validate
ekk,427,kasulikkus,kɑsulʲikːus,validate
ekk,428,rikkus,rikːus,validate
ekk,429,maailm,mɑːilm,validate
ekk,430,maa,mɑː,validate
ekk,431,riik,riːk,validate
ekk,432,kuningas,kunʲiŋk̥ɑs,validate
ekk,433,võim,vɤim,validate
ekk,434,piir,piːr,validate
ekk,435,sõda,sɤd̥ɑ,validate
